ID,TITLE,OVERAL RANK,MEAN SCORE
22101,Soredemo Sekai wa Utsukushii,1736,7.57
27655,Aldnoah.Zero Part 2,4911,6.91
30276,One Punch Man,155,8.48
32867,Bungou Stray Dogs 2nd Season,462,8.17
35252,Hatena☆Illusion,12724,5.42
37451,Boogiepop wa Warawanai (2019),4220,7.06
38940,Cop Craft,5980,6.71
39534,Jibaku Shounen Hanako-kun,1036,7.82
42282,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,3202,7.25
14833,Maoyuu Maou Yuusha,3362,7.22
18119,Servant x Service,1580,7.61
30806,Schwarzesmarken,5846,6.73
31646,3-gatsu no Lion,227,8.37
32360,Qualidea Code,7493,6.46
37446,Hyakuren no Haou to Seiyaku no Valkyria,11820,5.68
37890,Oshi ga Budoukan Ittekuretara Shinu,2327,7.42
38480,Toaru Kagaku no Accelerator,3402,7.21
38924,Nekopara,5929,6.72
39063,Fairy Gone,11264,5.8
39324,"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.",4147,7.08
48553,Akebi-chan no Sailor-fuku,1460,7.65
56923,Lv2 kara Cheat datta Motoyuusha Kouho no Mattari Isekai Life,5354,6.82
36492,Road to You,6846,6.56
37614,Hitoribocchi no Marumaru Seikatsu,2129,7.47
37998,Girly Air Force,9398,6.14
38297,"Maou-sama, Retry!",6918,6.55
38349,Wotaku ni Koi wa Muzukashii OVA,769,7.94
38814,Nobunaga-sensei no Osanazuma,13002,5.32
53516,"Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu",2341,7.42
4720,White Album,7420,6.47
22319,Tokyo Ghoul,1092,7.79
527,Pokemon,2401,7.41
813,Dragon Ball Z,410,8.2
56653,BanG Dream! Ave Mujica,603,8.06
56662,Trillion Game,1789,7.56
59619,Ame to Kimi to,2243,7.44
59632,Mattaku Saikin no Tantei to Kitara,3721,7.15
60334,Anne Shirley,1134,7.77
23327,Space☆Dandy 2nd Season,338,8.26
59791,Ruri no Houseki,1154,7.77
966,Crayon Shin-chan,1053,7.81
47405,Wanmei Shijie,984,7.84
59192,Kimetsu no Yaiba Movie: Mugen Jou-hen,39,8.77
19,Monster,23,8.89
20,Naruto,679,8.01
589,Ginga Nagareboshi Gin,667,8.02
1604,Katekyou Hitman Reborn!,519,8.12
2369,Rental Magica,4607,6.98
12967,Arcana Famiglia,8689,6.26
37345,Plunderer,6362,6.65
37447,Karakuri Circus,3692,7.16
37520,Dororo,333,8.26
39030,Hataage! Kemono Michi,6701,6.59
40834,Ousama Ranking,154,8.49
57907,Tate no Yuusha no Nariagari Season 4,3664,7.16
59095,"Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu 2nd Season",1409,7.67
60260,Hotel Inhumans,7326,6.49
60401,Uchuujin MuuMuu,8330,6.32
159,Boukyaku no Senritsu,8791,6.25
195,Onegai☆Teacher,4061,7.09
245,Great Teacher Onizuka,70,8.68
246,Groove Adventure Rave,3447,7.2
916,Tokkou,7112,6.52
935,Witchblade,3485,7.2
1559,Shijou Saikyou no Deshi Kenichi,644,8.03
2104,Seto no Hanayome,1484,7.65
3588,Soul Eater,954,7.85
4898,Kuroshitsuji,1476,7.65
6758,Tatakau Shisho: The Book of Bantorra,3564,7.18
7662,Shinrei Tantei Yakumo,2956,7.29
8425,Gosick,633,8.04
8525,Kami nomi zo Shiru Sekai,1511,7.64
16890,Makai Ouji: Devils and Realist,4532,6.99
18153,Kyoukai no Kanata,1305,7.71
18897,Nisekoi,1841,7.55
24833,Ansatsu Kyoushitsu,580,8.07
28677,Yamada-kun to 7-nin no Majo,1938,7.52
29589,Denpa Kyoushi,5154,6.86
29854,Ushio to Tora (TV),1791,7.56
30016,Nanbaka,2742,7.33
31798,Kiznaiver,2592,7.36
32262,Renai Boukun,6645,6.6
32901,Eromanga-sensei,8346,6.32
34599,Made in Abyss,89,8.63
36037,Senran Kagura Shinovi Master: Tokyo Youma-hen,8320,6.32
37487,Muhyo to Rouji no Mahouritsu Soudan Jimusho,6003,6.71
37601,Lord of Vermilion: Guren no Ou,12914,5.36
39017,Kyokou Suiri,4855,6.92
39539,No Guns Life,5183,6.86
41899,Ore dake Haireru Kakushi Dungeon,8657,6.27
56700,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou 2nd Season,7360,6.48
59161,Bad Girl,5696,6.76
60523,Tsuihousha Shokudou e Youkoso!,3992,7.11
60651,Yu-Gi-Oh! Card Game: The Chronicles,8779,6.25
60315,Dekin no Mogura,8877,6.23
73,Full Metal Panic! The Second Raid,837,7.91
58714,"Saikyou no Shienshoku ""Wajutsushi"" de Aru Ore wa Sekai Saikyou Clan wo Shitagaeru",1634,7.6
71,Full Metal Panic!,1666,7.59
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,4114,7.08
48418,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou Part 2",7480,6.46
55129,Oroka na Tenshi wa Akuma to Odoru,4891,6.91
58131,Shiunji-ke no Kodomotachi,4144,7.08
53730,"Sokushi Cheat ga Saikyou sugite, Isekai no Yatsura ga Marude Aite ni Naranai n desu ga.",8118,6.36
54794,Metallic Rouge,9070,6.2
55774,"Himesama ""Goumon"" no Jikan desu",3349,7.22
55842,Okinawa de Suki ni Natta Ko ga Hougen Sugite Tsurasugiru,4039,7.1
55995,Your Forma,8778,6.25
55997,"Guild no Uketsukejou desu ga, Zangyou wa Iya nanode Boss wo Solo Toubatsu Shiyou to Omoimasu",6345,6.65
56845,"Saikyou Tank no Meikyuu Kouryaku: Tairyoku 9999 no Rare Skill-mochi Tank, Yuusha Party wo Tsuihou sareru",9454,6.13
56907,Koujo Denka no Kateikyoushi,7842,6.41
57192,Yeosin Gangnim,6677,6.59
57524,Make Heroine ga Oosugiru!,545,8.1
58082,NEET Kunoichi to Nazeka Dousei Hajimemashita,9517,6.12
58484,Ishura 2nd Season,3455,7.2
58614,Teogonia,4824,6.92
58725,Ninja to Koroshiya no Futarigurashi,1567,7.62
58853,Kuroiwa Medaka ni Watashi no Kawaii ga Tsuujinai,6816,6.57
59135,Class no Daikirai na Joshi to Kekkon suru Koto ni Natta.,5706,6.76
59169,Aru Majo ga Shinu Made,2630,7.35
60140,"Kanchigai no Atelier Meister: Eiyuu Party no Moto Zatsuyougakari ga, Jitsu wa Sentou Igai ga SSS Rank Datta to Iu Yoku Aru Hanashi",7651,6.44
60316,Busamen Gachi Fighter,8522,6.29
50392,Mato Seihei no Slave,5196,6.85
55597,Hananoi-kun to Koi no Yamai,5739,6.75
58271,Honey Lemon Soda,3614,7.17
58426,Shikanoko Nokonoko Koshitantan,4559,6.98
60293,Ballpark de Tsukamaete!,3776,7.14
54028,Turkey!,9543,6.11
54041,16bit Sensation: Another Layer,4988,6.89
563,DNA²,6539,6.62
11771,Kuroko no Basket,616,8.05
30015,ReLIFE,738,7.96
31621,Ooya-san wa Shishunki!,7186,6.51
12189,Hyouka,627,8.05
6702,Fairy Tail,1753,7.57
53439,Boushoku no Berserk,5872,6.73
552,Digimon Adventure,1130,7.78
10793,Guilty Crown,2446,7.4
18139,Tonari no Seki-kun,1925,7.53
22877,Seireitsukai no Blade Dance,6309,6.66
28423,Kyoukai no Rinne,5026,6.88
31229,Servamp,5119,6.87
33948,Hinako Note,5569,6.78
36882,Arifureta Shokugyou de Sekai Saikyou,5893,6.72
37033,Emiya-san Chi no Kyou no Gohan,1131,7.78
37202,Radiant,5041,6.88
37786,Yagate Kimi ni Naru,889,7.88
38572,Assassins Pride,10628,5.92
38778,Midara na Ao-chan wa Benkyou ga Dekinai,6027,6.7
40716,Kakushigoto,733,7.97
40763,Show By Rock!! Mashumairesh!!,4269,7.05
41468,Burn the Witch,3779,7.14
45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,90,8.63
47163,"Tensei Kenja no Isekai Life: Dai-2 no Shokugyou wo Ete, Sekai Saikyou ni Narimashita",8306,6.33
48776,Build Divide: Code Black,7921,6.39
52034,[Oshi no Ko],119,8.56
53237,Shy,5955,6.71
53494,Boukensha ni Naritai to Miyako ni Deteitta Musume ga S-Rank ni Natteta,5700,6.76
56062,Naze Boku no Sekai wo Daremo Oboeteinai no ka?,8898,6.23
56425,Houkago Shounen Hanako-kun,3957,7.11
57876,Maougun Saikyou no Majutsushi wa Ningen datta,7849,6.41
57892,"Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made",7354,6.48
58259,"Douse, Koishite Shimaunda.",9673,6.09
59002,"Hazure Skill ""Kinomi Master"": Skill no Mi (Tabetara Shinu) wo Mugen ni Taberareru You ni Natta Ken ni Tsuite",11409,5.76
59113,Farmagia,11971,5.64
59514,Sentai Red Isekai de Boukensha ni Naru,5513,6.79
59730,"A-Rank Party wo Ridatsu shita Ore wa, Moto Oshiego-tachi to Meikyuu Shinbu wo Mezasu.",6794,6.57
59935,Gorilla no Kami kara Kago sareta Reijou wa Ouritsu Kishidan de Kawaigarareru,7138,6.52
60154,Ore wa Seikan Kokka no Akutoku Ryoushu!,4409,7.02
60157,Kanpekisugite Kawaige ga Nai to Konyaku Haki sareta Seijo wa Ringoku ni Urareru,3118,7.26
57160,Sand Land: The Series,2046,7.49
36906,Jashin-chan Dropkick,4250,7.05
35338,Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,2540,7.37
185,Initial D First Stage,237,8.36
4901,Black Lagoon: Roberta's Blood Trail,663,8.02
38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,106,8.59
53111,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen,349,8.25
40351,Pokemon (2019),1846,7.55
53876,Pokemon (2023),2315,7.43
14131,Girls & Panzer,1901,7.53
16,Hachimitsu to Clover,717,7.98
205,Samurai Champloo,142,8.52
578,Hotaru no Haka,137,8.53
743,Umi ga Kikoeru,7034,6.53
1029,Omoide Poroporo,2263,7.44
6880,Deadman Wonderland,3858,7.13
7711,Karigurashi no Arrietty,853,7.9
10800,Chihayafuru,433,8.18
14289,Suki tte Ii na yo.,2478,7.39
14513,Magi: The Labyrinth of Magic,676,8.01
16662,Kaze Tachinu,500,8.13
21557,Omoide no Marnie,638,8.04
21995,Ao Haru Ride,1535,7.63
23289,Gekkan Shoujo Nozaki-kun,1057,7.81
28297,Ore Monogatari!!,878,7.89
31043,Boku dake ga Inai Machi,290,8.3
31374,Shingeki! Kyojin Chuugakkou,3397,7.21
32729,Orange,1522,7.63
35839,Sora yori mo Tooi Basho,149,8.5
35851,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,213,8.39
36470,Tada-kun wa Koi wo Shinai,1739,7.57
37141,Hataraku Saibou,1827,7.55
37349,Goblin Slayer,2363,7.42
37521,Vinland Saga,43,8.77
37623,Chiisana Eiyuu: Kani to Tamago to Toumei Ningen,5241,6.84
42897,Horimiya,430,8.19
49909,Kotarou wa Hitorigurashi,469,8.16
50265,Spy x Family,176,8.45
93,Kidou Senshi Gundam SEED,1224,7.74
543,Vampire Hunter D (2000),741,7.96
2724,Daicon Opening Animations,1331,7.7
7031,Satsujinkyou Jidai,13902,4.73
38824,Baby I Love You Daze,2563,7.37
2284,Transformers: Car Robots,7033,6.53
2550,Onboro Film,8179,6.35
8440,Black Lagoon Omake,5699,6.76
8795,Panty & Stocking with Garterbelt,1233,7.74
20613,Viva Namida,,6.7
27947,Lupin III (2015),877,7.89
29803,Overlord,857,7.9
31138,Overlord: Ple Ple Pleiades,4726,6.95
33372,Overlord: Ple Ple Pleiades - Nazarick Saidai no Kiki,4742,6.94
35857,Lupin III: Part 5,520,8.12
40578,Lupin III: Prison of the Past,5029,6.88
41456,"Sentouin, Haken shimasu!",3818,7.14
49842,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... Movie,3704,7.16
51462,Isekai Nonbiri Nouka,1850,7.54
2082,Marriage: Kekkon,13001,5.32
2147,Call Me Tonight,13061,5.3
34414,Nanbaka 2,2078,7.49
54197,Chou Futsuu Ken Chiba Densetsu,13499,5.09
55072,Xiaoke de Huatu Xie Hua,5292,6.84
55689,Utagoe wa Mille-Feuille,9714,6.09
1564,Pokemon Advanced Generation,3812,7.14
3199,Nanatsu no Umi no Tico,2578,7.37
23135,PriPara,1916,7.53
24277,Yowamushi Pedal: Grande Road,623,8.05
34292,Kamigami no Ki,10561,5.93
42740,Ji Jia Shou Shen: Baolie Feiche,10674,5.91
60070,Kaijuu Sekai Seifuku (TV),17368,
60506,Araiguma Calcal-dan,11094,5.83
62238,Dungeons & Television,7344,6.48
11843,Danshi Koukousei no Nichijou,372,8.23
40960,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,7553,6.45
45613,Kawaii dake ja Nai Shikimori-san,4732,6.94
47257,Shinigami Bocchan to Kuro Maid,1693,7.58
48417,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",5267,6.84
49612,Ningen Fushin no Boukensha-tachi ga Sekai wo Sukuu you desu,8289,6.33
52461,Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu,4745,6.94
50932,Saikyou Onmyouji no Isekai Tenseiki,3980,7.11
58395,Neko ni Tensei shita Ojisan,8554,6.29
40530,Jaku-Chara Tomozaki-kun,3960,7.11
10568,Kamisama no Memochou,2186,7.46
12413,Jormungand,1103,7.79
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,1897,7.53
30307,Monster Musume no Iru Nichijou,4794,6.93
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,363,8.24
33206,Kobayashi-san Chi no Maid Dragon,842,7.91
34626,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,675,8.01
38483,Ore wo Suki nano wa Omae dake ka yo,2894,7.3
41389,Tonikaku Kawaii,956,7.85
42625,Heion Sedai no Idaten-tachi,1603,7.61
42941,Uma Musume: Pretty Derby Season 2,360,8.24
28735,Shouwa Genroku Rakugo Shinjuu,126,8.55
40732,Shaonian Ge Xing: Feng Hua Xue Yue Pian Part 1,2953,7.29
42892,Baraou no Souretsu,7916,6.39
43325,Yuukoku no Moriarty Part 2,312,8.29
43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,14,8.97
44388,Biao Ren: Blades of the Guardians,1765,7.56
45560,Orient,6586,6.61
48569,86 Part 2,57,8.72
49114,Vanitas no Karte Part 2,422,8.19
50608,Tokyo Revengers: Seiya Kessen-hen,1530,7.63
52955,Mahoutsukai no Yome Season 2,1183,7.76
29787,Gochuumon wa Usagi desu ka??,1172,7.76
31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,1424,7.67
31251,Kidou Senshi Gundam: Tekketsu no Orphans,608,8.06
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2",1300,7.71
33191,Kishibe Rohan wa Ugokanai,1609,7.61
4654,Toaru Majutsu no Index,2691,7.34
25099,"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken",6299,6.66
27631,God Eater,3594,7.18
28391,Ao no Kanata no Four Rhythm,6431,6.63
29976,Dance with Devils,9144,6.18
30363,Shinmai Maou no Testament Burst,5517,6.79
30654,Ansatsu Kyoushitsu 2nd Season,162,8.47
30749,Saijaku Muhai no Bahamut,7105,6.52
30831,Kono Subarashii Sekai ni Shukufuku wo!,561,8.09
30895,HaruChika: Haruta to Chika wa Seishun suru,8353,6.32
31147,Concrete Revolutio: Choujin Gensou,6415,6.64
31163,Dimension W,3604,7.17
31173,Akagami no Shirayuki-hime 2nd Season,730,7.97
31318,Comet Lucifer,11101,5.83
31540,Sekkou Boys,8757,6.25
31580,Ajin,2501,7.38
31636,Dagashi Kashi,6626,6.6
31706,Fate/kaleid liner Prisma☆Illya 3rei!!,2106,7.48
31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,1521,7.63
31771,Amanchu!,3263,7.23
31821,Arslan Senki (TV): Fuujin Ranbu,2004,7.5
31859,Hai to Gensou no Grimgar,1457,7.66
31953,New Game!,1840,7.55
32013,Oshiete! Galko-chan,4490,7
32282,Shokugeki no Souma: Ni no Sara,598,8.06
32491,Kanojo to Kanojo no Neko: Everything Flows,1433,7.66
32494,Days,3683,7.16
32526,Love Live! Sunshine!!,2468,7.39
32664,Bananya,5697,6.76
32673,Udon no Kuni no Kiniro Kemari,1240,7.74
32828,Amaama to Inazuma,1889,7.53
32947,Battery,11603,5.72
32998,91 Days,1030,7.82
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,65,8.7
33486,Boku no Hero Academia 2nd Season,625,8.05
35849,Darling in the FranXX,3435,7.2
35860,Karakai Jouzu no Takagi-san,1390,7.68
39198,Kanata no Astra,587,8.07
40417,Fruits Basket 2nd Season,136,8.53
42310,Cyberpunk: Edgerunners,97,8.61
44961,Platinum End,10093,6.02
49596,Blue Lock,474,8.16
49828,Kidou Senshi Gundam: Suisei no Majo,967,7.85
51464,4-nin wa Sorezore Uso wo Tsuku,3852,7.13
54632,Gekai Elise,3106,7.26
54837,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,3854,7.13
55848,Isekai Suicide Squad,7860,6.4
56352,"Loop 7-kaime no Akuyaku Reijou wa, Moto Tekikoku de Jiyuu Kimama na Hanayome Seikatsu wo Mankitsu suru",1960,7.52
59055,"Hana wa Saku, Shura no Gotoku",3936,7.12
59228,Kuroshitsuji: Midori no Majo-hen,444,8.18
60377,Nazotoki wa Dinner no Ato de,7378,6.48
49981,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II",5658,6.76
56738,Shinigami Bocchan to Kuro Maid 3rd Season,506,8.13
58359,"Isshun de Chiryou shiteita noni Yakutatazu to Tsuihou sareta Tensai Chiyushi, Yami Healer toshite Tanoshiku Ikiru",5188,6.86
59466,Aharen-san wa Hakarenai Season 2,2057,7.49
61224,"A-Rank Party wo Ridatsu shita Ore wa, Moto Oshiego-tachi to Meikyuu Shinbu wo Mezasu.: Party Tokushuu! Clover",9467,6.13
3230,Druaga no Tou: The Aegis of Uruk,3926,7.12
7522,Taichi Senjimon,8135,6.35
80,Kidou Senshi Gundam,1146,7.77
1827,Seirei no Moribito,510,8.12
4087,Michiko to Hatchin,1009,7.83
6974,Seikimatsu Occult Gakuin,4352,7.03
18397,Shingeki no Kyojin OVA,880,7.89
35541,Turning Mecard,8673,6.27
35760,Shingeki no Kyojin Season 3,82,8.64
36474,Sword Art Online: Alicization,1738,7.57
50607,Yu☆Gi☆Oh! Go Rush!!,9039,6.2
56566,Beyblade X,5314,6.83
58953,Pokemon Concierge Part 2,2725,7.33
37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,373,8.23
58488,Sengoku Youko: Senma Konton-hen,1691,7.58
60726,My Melody & Kuromi,735,7.97
8687,Doraemon (2005),1255,7.73
28249,Arslan Senki (TV),1462,7.65
5781,Isekai no Seikishi Monogatari,1303,7.71
56894,Dragon Ball Daima,1553,7.62
57616,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo 2nd Season,790,7.93
57864,Monogatari Series: Off & Monster Season,76,8.66
57611,Kimi wa Meido-sama.,4190,7.06
58780,Enter The Garden,6249,6.67
59360,Rock wa Lady no Tashinami deshite,824,7.91
482,Yu☆Gi☆Oh! Duel Monsters GX,3323,7.22
846,School Rumble Ni Gakki,727,7.97
33899,IDOLiSH7,1377,7.69
34104,Knight's & Magic,4181,7.07
40488,Futsal Boys!!!!!,12589,5.46
41589,Tokyo Mew Mew New ♡,6599,6.61
44516,Koroshi Ai,4944,6.9
48736,Sono Bisque Doll wa Koi wo Suru,488,8.14
49556,Love All Play,6995,6.54
49979,Akuyaku Reijou nanode Last Boss wo Kattemimashita,3428,7.2
50602,Spy x Family Part 2,394,8.21
50652,Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san,3306,7.23
52865,Romantic Killer,792,7.93
51772,Umayuru,4563,6.98
3006,Atashin'chi,2439,7.4
5941,Cross Game,229,8.37
57719,Akuyaku Reijou Tensei Ojisan,2558,7.37
59136,Tasokare Hotel,3475,7.2
60535,Everyday Host,5985,6.71
14713,Kamisama Hajimemashita,518,8.12
45055,Taishou Otome Otogibanashi,1089,7.79
54284,VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,4417,7.02
27441,Show By Rock!!,4355,7.03
45,Rurouni Kenshin: Meiji Kenkaku Romantan,313,8.28
53,Ai Yori Aoshi,4001,7.1
345,Eikoku Koi Monogatari Emma,1594,7.61
2034,Lovely★Complex,652,8.03
3731,Itazura na Kiss,2461,7.39
5690,Nodame Cantabile Finale,386,8.22
11597,Nisemonogatari,503,8.13
45653,Soredemo Ayumu wa Yosetekuru,4424,7.01
49782,Shadows House 2nd Season,683,8.01
49784,Mairimashita! Iruma-kun 3rd Season,1037,7.82
51680,Cool Doji Danshi,931,7.86
54829,Urusei Yatsura (2022) 2nd Season,982,7.84
55318,Medalist,236,8.37
56752,Shiguang Dailiren: Yingdu Pian,295,8.3
57362,Hoshifuru Oukoku no Nina,2500,7.39
59421,Zutaboro Reijou wa Ane no Moto Konyakusha ni Dekiai sareru,3068,7.27
3652,Higurashi no Naku Koro ni Rei,2447,7.4
16700,Higurashi no Naku Koro ni Kaku: Outbreak,3450,7.2
23423,Mujaki no Rakuen,10895,5.86
39741,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,198,8.42
50855,"Yamato yo, Towa ni: Rebel 3199",2982,7.28
58749,Arknights: Rise from Ember,1096,7.79
96,Kidou Butouden G Gundam,1713,7.58
764,Zoids Shinseiki/Zero,2835,7.32
1264,Yoroiden Samurai Troopers,4160,7.07
1316,Idaten Jump,2521,7.38
1894,Yu☆Gi☆Oh! Hikari no Pyramid,6771,6.58
2316,Akakichi no Eleven,6621,6.6
3022,Haai Step Jun,8094,6.36
3101,F-Zero: Falcon Densetsu,7133,6.52
3444,The☆Ultraman,7506,6.46
3619,Nanako SOS,8552,6.29
3672,Tottemo! Luckyman,2412,7.41
5833,Tondemo Senshi Muteking,8846,6.24
5997,Sabu to Ichi Torimono Hikae,6932,6.55
6868,Wansa-kun,10363,5.96
6917,Tsuideni Tonchinkan,7957,6.39
8194,Akuma-kun,7710,6.43
9284,Bakuhatsu Gorou,12119,5.6
13585,Natsuyuki Rendezvous,3200,7.25
17467,Otoko Ippiki Gaki Daishou,7584,6.45
19157,Youkai Watch,5950,6.72
19997,Fight Da!! Pyuta,10159,6
42057,Kyoshin to Hyouka no Shiro,11987,5.64
48391,Mazica Party,11291,5.79
48452,Powerful Pro Yakyuu: Powerful Koukou-hen,11422,5.76
53907,Tom to Jerry Gokko,6840,6.57
57184,Great Pretender: Razbliuto,5555,6.79
58996,Osomatsu-san 4th Season,7692,6.43
59666,Bananya: Around the World,6243,6.67
60603,Puniru wa Kawaii Slime 2nd Season,4728,6.95
61274,Ginga Tokkyuu Milky☆Subway,3004,7.28
586,Ayakashi: Japanese Classic Horror,2562,7.37
12815,Shirokuma Cafe,881,7.89
48471,Tsuki to Laika to Nosferatu,2759,7.33
7261,Mameshiba,4615,6.97
17147,Gakkatsu! 2nd Season,8949,6.22
29865,BAR Kiraware Yasai,13647,4.97
56885,Sousou no Frieren: ●● no Mahou,2423,7.4
22955,Francesca,12588,5.46
23781,Blade & Soul Specials,11380,5.77
32831,Hungry to Win,,5.18
61793,Yami Shibai 15,10921,5.86
56784,Bleach: Sennen Kessen-hen - Soukoku-tan,71,8.67
60009,Chuuzenji-sensei Mononoke Kougiroku: Sensei ga Nazo wo Hodoite Shimau kara.,7153,6.51
34034,Pokemon Sun & Moon,4604,6.98
14741,Chuunibyou demo Koi ga Shitai!,1330,7.7
20507,Noragami,789,7.94
11061,Hunter x Hunter (2011),7,9.03
14397,Chihayafuru 2,228,8.37
33354,Cardcaptor Sakura: Clear Card-hen,1454,7.66
34612,Saiki Kusuo no Ψ-nan 2,202,8.41
34984,Koi wa Ameagari no You ni,2135,7.47
15051,Love Live! School Idol Project,2452,7.4
18277,Strike the Blood,4427,7.01
19111,Love Live! School Idol Project 2nd Season,1181,7.76
20745,Love Live! School Idol Project OVA,5100,6.87
31500,High School Fleet,2923,7.3
50738,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita: Sono Ni",6126,6.69
59452,"Katainaka no Ossan, Kensei ni Naru",4483,7
5420,Kemono no Souja Erin,303,8.29
59005,Leviathan,5027,6.88
6586,Yume-iro Pâtissière,959,7.85
44042,Holo no Graffiti,480,8.15
51768,Girigiri Warukunai Watame,5329,6.83
29643,6HP (Six Hearts Princess),9550,6.11
61339,Jibaku Shounen Hanako-kun 2 Part 2,650,8.03
39547,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,258,8.35
54968,Giji Harem,1001,7.83
54362,Hametsu no Oukoku,8955,6.22
33047,Fate/Extra: Last Encore,8440,6.3
290,Seikai no Monshou,1569,7.62
1088,Macross,901,7.88
1089,Macross: Do You Remember Love?,791,7.93
1124,Seikai no Danshou: Tanjou,4284,7.04
2030,El Cazador de la Bruja,3440,7.2
4186,Koukaku no Regios,3122,7.26
6114,Rainbow: Nisha Rokubou no Shichinin,171,8.46
8086,Densetsu no Yuusha no Densetsu,2063,7.49
10897,Boku wa Tomodachi ga Sukunai: Yaminabe wa Bishoujo ga Zannen na Nioi,5974,6.71
16417,Tamako Market,2425,7.4
24919,Aoki Hagane no Arpeggio: Ars Nova Movie 1 - DC,2561,7.37
28623,Koutetsujou no Kabaneri,3012,7.28
35134,Koukyoushihen Eureka Seven Hi-Evolution 1,9264,6.16
36990,Non Non Biyori Movie: Vacation,364,8.24
38664,Final Fantasy XV: Episode Ardyn - Prologue,6629,6.6
38816,Hello World,2066,7.49
40206,Fate/Grand Order: Zettai Majuu Sensen Babylonia - Initium Iter,3788,7.14
40357,Tate no Yuusha no Nariagari Season 3,3997,7.1
40485,Strike the Blood IV,4804,6.93
40787,Josee to Tora to Sakana-tachi,219,8.38
41372,Senyoku no Sigrdrifa,7591,6.45
41530,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,4469,7.01
42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,194,8.42
48583,Shingeki no Kyojin: The Final Season Part 2,42,8.77
49310,Fruits Basket: Prelude,230,8.37
49613,Chiyu Mahou no Machigatta Tsukaikata,1894,7.53
51678,Oniichan wa Oshimai!,1482,7.65
54595,Kage no Jitsuryokusha ni Naritakute! 2nd Season,316,8.28
56242,Sengoku Youko: Yonaoshi Kyoudai-hen,4544,6.99
9969,Gintama',10,9.02
40333,Uzumaki,11652,5.71
55911,The Fable,508,8.13
55994,Sword Art Online Alternative: Gun Gale Online II,3824,7.14
56538,Kimi ni Todoke 3rd Season,169,8.46
57360,Kabushikigaisha Magi-Lumière,4666,6.96
58572,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su 2nd Season",327,8.27
55514,Zatsu Tabi: That's Journey,4834,6.92
56400,"Maou-sama, Retry! R",10596,5.92
57648,Nihon e Youkoso Elf-san.,2891,7.3
58567,Ore dake Level Up na Ken Season 2: Arise from the Shadow,78,8.65
59131,"Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season",2221,7.45
